country,level,city,speedKMH,length,turnType,globalid,type,uuid,endNode,speed,blockingAlertUuid,roadType,delay,street,objectid,pubMillis
EZ,2,Brno,21,906,NONE,{9844E381-3823-6A97-8B62-7418B0921B91},NONE,1332664864,Â» SobÄ›Å¡ice / LesnÃ¡,6,,2,70,Merhautova,1850546,2023/12/02 15:17:57.739+00
EZ,2,Brno,30,1129,NONE,{7E4E4132-54B1-3DBB-4707-E0C4FE4B627B},NONE,1333084530,Dvorska,8,,7,81,417,1850547,2023/12/02 15:20:37.698+00
EZ,3,Brno,13,722,NONE,{03EF6688-D991-9177-4FC2-299764AC9C68},NONE,1333111020,,3,,2,136,LÃ­Å¡eÅˆskÃ¡,1850548,2023/12/02 15:21:07.868+00
EZ,2,Brno,49,3794,NONE,{1D6498C1-983A-B396-3BF8-935AC120E619},NONE,1333103366,Brno,14,,3,121,D1,1850549,2023/12/02 15:20:36.670+00
EZ,3,Brno,8,376,NONE,{938B7ADD-4397-4D06-0218-5FDA3D526A28},NONE,1333128230,VranovskÃ¡,2,,2,116,JugoslÃ¡vskÃ¡,1850550,2023/12/02 15:20:37.967+00
EZ,2,Brno,25,1049,NONE,{BBF9699B-190A-5735-D823-B7460D0130A4},NONE,1333063658,JugoslÃ¡vskÃ¡,7,,2,71,Merhautova,1850551,2023/12/02 15:20:36.286+00
EZ,1,VeverskÃ¡ BÃ­tÃ½Å¡ka,44,2518,NONE,{D10E4A97-84ED-3F8E-C6FF-5F6AF4A2D838},NONE,1333061756,VeverskÃ¡ BÃ­tÃ½Å¡ka,12,,7,60,386,1850552,2023/12/02 15:20:45.160+00
EZ,3,Brno,8,285,NONE,{A97CB89F-54CE-3F42-F288-32250DE23D8C},NONE,1333124432,,2,,1,84,LaÅ¡tÅ¯vkova,1850553,2023/12/02 15:20:43.593+00
EZ,2,Brno,11,527,NONE,{1B382139-61D5-EB4B-A1E5-07117467B4EB},NONE,1333050964,Kounicova,3,,2,61,MoravskÃ© nÃ¡mÄ›stÃ­,1850554,2023/12/02 15:20:45.451+00
EZ,2,Å lapanice,32,1730,NONE,{CBAEA787-2EA7-40AD-09A1-048730B8BA25},NONE,1333037140,Å lapanice,9,,7,80,,1850555,2023/12/02 15:20:35.869+00
EZ,1,Troubsko,36,1402,NONE,{704C06E6-F18D-0A6C-FA3A-0817DB7EB3D5},NONE,1333516622,Troubsko,10,,2,60,15270,1850556,2023/12/02 15:23:39.473+00
EZ,1,Brno,23,1028,NONE,{A7B02F11-D98F-2561-F99B-D3B704CCA79C},NONE,1333508624,Å½itnÃ¡,6,,2,64,BanskobystrickÃ¡,1850557,2023/12/02 15:23:34.833+00
EZ,2,Brno,23,1286,NONE,{CF43A044-D2F9-57AF-1E1F-E10A762938EF},NONE,1333564400,ZelnÃ¡,6,,2,80,MoravanskÃ¡,1850558,2023/12/02 15:23:43.777+00
EZ,2,Brno,18,866,NONE,{CB3CBB7B-6AE2-F034-8A15-45D333D9FCA1},NONE,1333443014,Ãšvoz,5,,2,85,ÃšdolnÃ­,1850559,2023/12/02 15:23:35.193+00
EZ,1,Brno,37,1403,NONE,{AEA88DCE-46E3-CDC5-1488-D4540D171D38},NONE,1333526502,LibuÅ¡ina tÅ™Ã­da,10,,2,60,Chironova,1850560,2023/12/02 15:23:38.716+00
EZ,2,Brno,18,1014,NONE,{407B6D06-6A44-022D-4AB3-1C04CA735F88},NONE,1333562278,,5,,2,83,KÅ™enovÃ¡,1850561,2023/12/02 15:23:37.648+00
EZ,1,Brno,27,1431,NONE,{B1364973-5C54-2175-2579-417FE4AD4D9D},NONE,1330806582,Milady HorÃ¡kovÃ©,8,,2,75,Merhautova,1850562,2023/12/02 15:03:48.682+00
EZ,2,Å½ebÄ›tÃ­n,30,1333,NONE,{A0AEC8FB-B564-C165-710E-E1BFA2ADABDE},NONE,1333506130,Å½ebÄ›tÃ­n,8,,2,60,3842,1850563,2023/12/02 15:23:42.723+00
EZ,2,Brno,23,835,NONE,{B5D57F76-9A37-ED4B-FAF6-748A63159C6E},NONE,1333440972,ChrlickÃ© nÃ¡mÄ›stÃ­,6,,2,67,ZÃ¡meckÃ¡,1850564,2023/12/02 15:23:34.872+00
EZ,1,Radostice,31,1301,NONE,{FC36D83A-0A2F-91FA-9C80-E229CF0114D5},NONE,1333554244,Radostice,9,,2,63,15260,1850565,2023/12/02 15:23:36.046+00
EZ,1,Ostopovice,74,4725,NONE,{E1A884F0-B728-2615-ACC4-4061D6C889DF},NONE,1333540434,Ostopovice,21,,3,75,D1,1850566,2023/12/02 15:23:36.495+00
EZ,2,Brno,24,1359,NONE,{035E85B1-071F-128D-080C-EA9EE0D6F5C4},NONE,1333540362,PoÅ™Ã­Ä�Ã­,7,,2,84,VÃ­deÅˆskÃ¡,1850567,2023/12/02 15:23:34.100+00
EZ,1,KuÅ™im,42,2563,NONE,{A6EE20ED-364B-86E9-6B69-05D1FFA01525},NONE,1333913750,KuÅ™im,12,,2,77,3846,1850568,2023/12/02 15:26:20.422+00
EZ,1,Å½ebÄ›tÃ­n,38,2064,NONE,{993C8C79-C2E6-8619-C77B-5C235AC659FA},NONE,1334042242,Å½ebÄ›tÃ­n,11,,1,64,,1850569,2023/12/02 15:26:49.633+00
EZ,2,Brno,36,2880,NONE,{CE18172F-9267-1FD4-4512-7C0D63B484E6},NONE,1333831154,Exit 194 A Wien (A) / Znojmo,10,,6,79,VÃ­deÅˆskÃ¡,1850570,2023/12/02 15:26:21.178+00
EZ,1,StÅ™elice,39,1590,NONE,{F30E8D89-B5BD-E225-4593-AF7622AAC931},NONE,1333944522,StÅ™elice,11,,2,63,15270,1850571,2023/12/02 15:26:27.584+00
EZ,1,U JezÃ­rka,35,1685,NONE,{6C99A590-A426-1A07-7CBE-660C071F0D2C},NONE,1333867938,U JezÃ­rka,10,,2,63,37915,1850572,2023/12/02 15:26:19.610+00
EZ,2,Nebovidy,30,1047,NONE,{00DE8627-9BB7-EA2B-4403-FEBC920BE897},NONE,1333878030,Nebovidy,8,,2,65,15275,1850573,2023/12/02 15:26:23.264+00
EZ,4,Brno,1,332,NONE,{900DEFA6-473E-89F8-430E-346C2AC6A543},NONE,1334009362,Arne NovÃ¡ka,0,,1,2133,JaselskÃ¡,1850574,2023/12/02 15:26:43.121+00
EZ,2,Brno,53,7625,NONE,{C745D9A4-F384-F0D2-DDF3-21E003A225F8},NONE,1333965384,Brno,15,,3,230,D1,1850575,2023/12/02 15:26:27.875+00
EZ,2,Brno,19,861,NONE,{D3851412-A4BA-8868-C7F5-A574AEED0F51},NONE,1334337898,,5,,2,76,Ãšvoz,1850576,2023/12/02 15:29:23.329+00
EZ,1,PopÅ¯vky,50,2320,NONE,{32A73E9F-AB5D-F115-8967-AEE8E1DE6026},NONE,1334379784,PopÅ¯vky,14,,7,61,602,1850577,2023/12/02 15:29:26.674+00
EZ,1,Å½ebÄ›tÃ­n,35,2896,NONE,{A83A010D-A1B2-5F79-9C08-407D92E4422B},NONE,1334396624,Å½ebÄ›tÃ­n,10,,2,83,3842,1850578,2023/12/02 15:29:28.967+00
EZ,2,Brno,24,1052,NONE,{000E205A-9B5C-168C-4CC9-9B0267E55FDD},NONE,1334364722,,7,,2,72,Cejl,1850579,2023/12/02 15:29:22.071+00
EZ,4,Brno,5,318,NONE,{2873B220-3165-5A07-0274-0A9D2EBE3511},NONE,1334362100,GorkÃ©ho,1,,1,147,ÄŒÃ¡pkova,1850580,2023/12/02 15:29:23.592+00
EZ,2,ModÅ™ice,21,741,NONE,{AF4195A9-C435-92E2-FEB9-BC56E87441CB},NONE,1334388050,ModÅ™ice,6,,7,76,152,1850581,2023/12/02 15:29:40.889+00
EZ,2,Nebovidy,27,1170,NONE,{19C8837A-A0A0-F16F-8D2B-C91D65B53A18},NONE,1334464300,Ostopovice,8,,2,92,15273,1850582,2023/12/02 15:29:36.871+00
EZ,2,Brno,25,1058,NONE,{3341A9C5-A46B-58E4-0DA2-48AB338AF5DB},NONE,1334334084,U zoologickÃ© zahrady,7,,2,64,Ondrova,1850583,2023/12/02 15:29:31.465+00
EZ,3,Brno,6,199,NONE,{D850E17E-BE7F-4FE5-A3BA-2DAB0562A8B7},NONE,1334384808,BoÅ™etickÃ¡,2,,1,81,MutÄ›nickÃ¡,1850584,2023/12/02 15:29:33.088+00
EZ,1,Brno,65,4144,NONE,{51EA2D83-F502-8612-8C36-7A0472584BFE},NONE,1334730750,Brno,18,,3,64,D1,1850585,2023/12/02 15:32:05.796+00
EZ,2,Brno,34,1590,NONE,{AB61AF74-1A2E-27B3-EFDD-0573FE636CC0},NONE,1334742822,ObvodovÃ¡,10,,2,76,StarÃ¡ dÃ¡lnice,1850586,2023/12/02 15:32:08.113+00
EZ,2,PodolÃ­,29,1457,NONE,{21CB3556-914D-E25A-61C5-B41600DEAB54},NONE,1334829510,PodolÃ­,8,,7,103,430,1850587,2023/12/02 15:32:33.408+00
EZ,4,Brno,3,215,NONE,{0E90D708-5D71-556D-C6DA-48BAFE4DDF83},NONE,1334808676,Merhautova,1,,1,254,Venhudova,1850588,2023/12/02 15:32:31.020+00
EZ,3,StÅ™elice,4,172,NONE,{1E33285D-4097-72A6-890D-4594412CF028},NONE,1334700070,nÃ¡m. Svobody,1,,1,127,Na HrÃ¡zi,1850589,2023/12/02 15:32:05.034+00
EZ,2,Brno,23,1704,NONE,{A1FAF3BD-8A6B-E717-1209-3AE53D3A0DCD},NONE,1334764558,JugoslÃ¡vskÃ¡,6,,2,116,Merhautova,1850590,2023/12/02 15:32:09.391+00
EZ,1,VeverskÃ¡ BÃ­tÃ½Å¡ka,29,1087,NONE,{CE7389F6-0583-906E-31F9-CCF803567394},NONE,1334801248,Brno,8,,7,60,384,1850591,2023/12/02 15:32:08.226+00
EZ,2,Brno,18,739,NONE,{18DE23CC-4E2D-1841-6368-C9BA42B4BBAF},NONE,1335196428,TÃ¡borskÃ¡,5,,2,90,LÃ­Å¡eÅˆskÃ¡,1850592,2023/12/02 15:35:14.288+00
EZ,4,StÅ™elice,4,207,NONE,{BBFC3363-1AE4-FE1C-49E1-DDF9DA96817B},NONE,1335187580,BrnÄ›nskÃ¡,1,,2,183,nÃ¡m. Svobody,1850593,2023/12/02 15:35:17.840+00
EZ,2,Brno,24,1058,NONE,{8054CB68-16AC-2285-CF46-284BB268101D},NONE,1335148898,3846,7,,2,75,Ondrova,1850594,2023/12/02 15:35:12.756+00
EZ,1,OstrovaÄ�ice,38,2163,NONE,{860D0FF9-14D8-5C42-C792-25D17203C029},NONE,1335173654,OstrovaÄ�ice,10,,7,78,386,1850595,2023/12/02 15:35:11.068+00
EZ,1,Brno,14,684,NONE,{447B0081-564B-497D-4055-4AD667FA9CD2},NONE,1335114098,FryÄ�ajova,4,,1,76,MlÃ½nskÃ© nÃ¡bÅ™eÅ¾Ã­,1850596,2023/12/02 15:35:08.406+00
EZ,3,Brno,8,292,NONE,{789BD74B-E027-F9CB-D67A-FE89C43B478D},NONE,1335238160,GajdoÅ¡ova,2,,2,74,TÃ¡borskÃ¡,1850597,2023/12/02 15:35:16.688+00
EZ,1,Å½ebÄ›tÃ­n,38,1775,NONE,{21D84E5C-BCAA-B46A-ECFB-1DF6C7D0F1F3},NONE,1335253280,Å½ebÄ›tÃ­n,11,,1,66,,1850598,2023/12/02 15:35:29.265+00
EZ,1,PrÅ¡tice,28,1107,NONE,{8107DD7F-0BC0-5ECA-BD1B-3A2EBE7D91EB},NONE,1335184826,Radostice,8,,2,70,15260,1850599,2023/12/02 15:35:27.167+00
EZ,1,Brno,28,1217,NONE,{33214599-46CF-474E-7DC9-05C57D80B407},NONE,1335134936,OstravskÃ¡,8,,7,71,OlomouckÃ¡,1850600,2023/12/02 15:35:13.416+00
EZ,1,U JezÃ­rka,34,1808,NONE,{7917FD46-39FB-5853-4B29-A57F3C0E902E},NONE,1335197258,U JezÃ­rka,9,,2,61,37915,1850601,2023/12/02 15:35:06.823+00
EZ,2,Brno,19,886,NONE,{9E4B52A4-814B-F770-4100-D848EC11447C},NONE,1335102064,,5,,2,94,Husova,1850602,2023/12/02 15:35:10.421+00
EZ,3,Brno,11,376,NONE,{5FE5566B-E1BA-14FF-CD4E-2A6AEF085A65},NONE,1335179620,VranovskÃ¡,3,,2,78,JugoslÃ¡vskÃ¡,1850603,2023/12/02 15:35:15.793+00
EZ,1,Brno,33,1695,NONE,{4111B747-7834-B257-BBE3-140F6A9AFCC4},NONE,1335496070,HÃ¡jeckÃ¡,9,,1,60,VinohradskÃ¡,1850604,2023/12/02 15:38:00.055+00
EZ,1,Brno,27,1400,NONE,{07213053-A512-D74F-E4AE-8C062C10AECB},NONE,1335590298,PoÅ™Ã­Ä�Ã­,8,,2,60,VÃ­deÅˆskÃ¡,1850605,2023/12/02 15:38:00.457+00
EZ,2,Brno,14,592,NONE,{53D7D44B-5878-FDD0-72B7-271E4FC0CECF},NONE,1335509116,CacovickÃ¡,4,,1,87,SobÄ›Å¡ickÃ¡,1850606,2023/12/02 15:38:15.375+00
EZ,1,Ostopovice,73,5980,NONE,{70FFA7E9-DED1-F281-1CE4-CD03FBF40185},NONE,1334712074,Ostopovice,20,,3,93,D1,1850607,2023/12/02 15:32:13.318+00
EZ,3,Brno,10,384,NONE,{6CFB1518-874A-A0D0-8B46-7D96D88F923C},NONE,1335637214,15278,3,,2,106,ModÅ™ickÃ¡,1850608,2023/12/02 15:38:17.554+00
EZ,1,VeverskÃ¡ BÃ­tÃ½Å¡ka,42,2173,NONE,{5214E626-B464-C867-BB9F-D71284815412},NONE,1335526956,VeverskÃ¡ BÃ­tÃ½Å¡ka,12,,7,64,386,1850609,2023/12/02 15:38:12.105+00
EZ,3,Brno,11,575,NONE,{DAE476A3-085A-CFD7-12B4-84BD70A7DB83},NONE,1335959634,KrÃ¡lovopolskÃ¡,3,,2,101,PurkyÅˆova,1850610,2023/12/02 15:40:55.825+00
EZ,1,Brno,40,2307,NONE,{94E18A75-134D-06BE-4D3A-DB509D292E05},NONE,1335951690,384,11,,7,70,RakoveckÃ¡,1850611,2023/12/02 15:40:56.860+00
EZ,2,Brno,23,1431,NONE,{45029F9A-79FD-98E7-6A93-6F68F451960E},NONE,1335976420,Milady HorÃ¡kovÃ©,6,,2,110,Merhautova,1850612,2023/12/02 15:40:53.596+00
EZ,1,Brno,35,2259,NONE,{2EA74F0A-B042-19F1-F57D-3C9036986836},NONE,1335953582,,10,,2,72,Vejrostova,1850613,2023/12/02 15:40:54.409+00
EZ,2,Brno,17,606,NONE,{91D3B781-AFCF-B047-8EE3-A714A0FBFFB8},NONE,1335953572,Å umavskÃ¡,5,,2,72,Kounicova,1850614,2023/12/02 15:40:54.457+00
EZ,2,Brno,20,874,NONE,{15129050-5DD7-915E-4FD4-7CFF208B5E54},NONE,1335988354,PalackÃ©ho tÅ™Ã­da,6,,2,68,DobrovskÃ©ho,1850615,2023/12/02 15:40:52.748+00
EZ,2,Brno,15,648,NONE,{7AE5156E-5438-7E3B-2B20-923D480F6676},NONE,1335951052,Milady HorÃ¡kovÃ©,4,,1,62,ÄŒernopolnÃ­,1850616,2023/12/02 15:41:06.226+00
EZ,1,Kanice,43,3215,NONE,{163D20D1-5DAD-0438-07ED-6C21270B1397},NONE,1335943898,Ochoz u Brna,12,,7,75,373,1850617,2023/12/02 15:40:59.872+00
EZ,2,Brno,14,517,NONE,{3C6F0501-1C96-8606-F7F1-B00ED2DC54E2},NONE,1335953576,,4,,2,81,FrancouzskÃ¡,1850618,2023/12/02 15:40:54.249+00
EZ,2,Brno,24,1058,NONE,{F3CDFCEB-DF81-50F5-F17D-4970833D6E1B},NONE,1335927944,3846,7,,2,75,Ondrova,1850619,2023/12/02 15:41:01.708+00
EZ,3,Brno,10,376,NONE,{5DFF44F7-057E-4272-2209-7AED1D0102BC},NONE,1335938846,VranovskÃ¡,3,,2,92,JugoslÃ¡vskÃ¡,1850620,2023/12/02 15:40:58.541+00
EZ,3,Å½ebÄ›tÃ­n,21,788,NONE,{393D3154-BB32-C1D1-011C-4ED9D6E12F60},NONE,1335988352,Å½ebÄ›tÃ­n,6,,2,66,3842,1850621,2023/12/02 15:40:52.779+00
EZ,2,Brno,26,1421,NONE,{3D84D59B-8048-124D-380E-1AEEDEDC5564},NONE,1335917030,HerÅ¡pickÃ¡,7,,7,71,VÃ­deÅˆskÃ¡,1850622,2023/12/02 15:40:52.997+00
EZ,2,Brno,26,2517,NONE,{989D82E0-EDB4-437A-2CB9-471B263F7BC7},NONE,1336280084,Brno,7,,7,164,384,1850623,2023/12/02 15:43:38.676+00
EZ,2,Brno,21,1052,NONE,{ACEC8822-3CCA-98C0-B40F-6BC095A51049},NONE,1336364202,nÃ¡mÄ›stÃ­ MÃ­ru,6,,2,97,ÃšdolnÃ­,1850624,2023/12/02 15:43:35.976+00
EZ,1,Rozdrojovice,44,2584,NONE,{590412B1-9A2C-1265-9BB9-50E61E74E663},NONE,1336276088,JinaÄ�ovice,12,,2,68,3846,1850625,2023/12/02 15:43:34.794+00
EZ,2,Brno,9,452,NONE,{D9873E03-EFEC-C12C-7CB7-32510AC2E769},NONE,1336281034,,3,,1,110,Pod Horkou,1850626,2023/12/02 15:43:42.486+00
EZ,2,Brno,28,1230,NONE,{92F7D19F-81A2-1260-760E-B4FEB9E76CB2},NONE,1336314702,,8,,7,70,Hviezdoslavova,1850627,2023/12/02 15:43:35.812+00
EZ,1,OÅ™echov,36,1473,NONE,{65E3E537-5FAB-A460-136B-FB5A432B91C3},NONE,1336324980,OÅ™echov,10,,7,62,152,1850628,2023/12/02 15:43:59.469+00
EZ,1,ModÅ™ice,42,2169,NONE,{B54131F6-F896-5F5E-0943-48AB0FE604AD},NONE,1336280100,ModÅ™ice,12,,7,73,152,1850629,2023/12/02 15:43:38.728+00
EZ,1,OÅ™echov,36,1473,NONE,{A77FA295-D9E5-DF15-5FAE-2571C57CE928},NONE,1336728830,OÅ™echov,10,,7,63,152,1850630,2023/12/02 15:46:46.341+00
EZ,2,Brno,22,795,NONE,{54386B66-EC6D-57E4-D0C6-2A3DDC26710A},NONE,1336672142,PodnikatelskÃ¡,6,,1,60,PurkyÅˆova,1850631,2023/12/02 15:46:39.068+00
EZ,2,Brno,21,886,NONE,{071B5E9F-D9D0-5D15-2781-912BA614F221},NONE,1336721788,,6,,2,73,Husova,1850632,2023/12/02 15:46:43.166+00
EZ,2,Brno,15,521,NONE,{EBB3A1A9-FE84-0E00-2770-5CBB7ABD4219},NONE,1336734574,HerÅ¡pickÃ¡,4,,1,69,StrÃ¡Å¾nÃ­,1850633,2023/12/02 15:46:37.291+00
EZ,2,Brno,22,866,NONE,{5E3EAD85-651A-380A-CD82-AC221BBC1422},NONE,1336672102,Seifertova,6,,2,67,OkruÅ¾nÃ­,1850634,2023/12/02 15:46:37.791+00
EZ,1,Brno,38,1525,NONE,{B5F2DBE5-3E82-7360-2479-3384E6A5EC5D},NONE,1337161190,,10,,6,60,HerÅ¡pickÃ¡,1850635,2023/12/02 15:49:26.431+00
EZ,1,Å½ebÄ›tÃ­n,28,2337,NONE,{ACE4E95F-0283-628E-CFB0-522A6BD3B9B7},NONE,1337100954,Å½ebÄ›tÃ­n,8,,2,126,3842,1850636,2023/12/02 15:49:44.096+00
EZ,1,Brno,28,1374,NONE,{E3C1EC87-9A75-D58D-0134-E99A99A09131},NONE,1337166394,Milady HorÃ¡kovÃ©,8,,2,64,Merhautova,1850637,2023/12/02 15:49:40.509+00
EZ,2,Brno,17,792,NONE,{B01F7720-2A15-1351-E2C6-D5C5F4EA64F7},NONE,1337148992,,5,,2,91,Husova,1850638,2023/12/02 15:49:48.273+00
EZ,1,Brno,46,3611,NONE,{2FA83312-B0CE-9297-BC48-937E3A43B87E},NONE,1337143670,Brno,13,,7,85,373,1850639,2023/12/02 15:49:42.161+00
EZ,1,Kanice,38,2497,NONE,{B23E2CBC-C3C3-1390-8AF8-DD63B1942546},NONE,1337570274,Ochoz u Brna,10,,7,76,373,1850640,2023/12/02 15:52:27.053+00
EZ,4,Brno,5,184,NONE,{F9831987-A624-4AFF-0953-DF1AD6159A03},NONE,1337515808,VeslaÅ™skÃ¡,1,,1,107,NÃ¡lepkova,1850641,2023/12/02 15:52:34.391+00
EZ,2,OstrovaÄ�ice,31,2644,NONE,{5755779F-C692-8F8F-DC57-5B196719541C},NONE,1337513702,OstrovaÄ�ice,9,,2,119,3842,1850642,2023/12/02 15:52:26.047+00
EZ,2,Brno,17,605,NONE,{87AD7C1C-9697-34D5-176B-7968F1E7EDD8},,1337517496,,5,,2,80,Charbulova,1850643,2024/09/20 05:48:12.494+00
EZ,3,Brno,17,792,NONE,{9C677E69-E4CD-C433-C2D9-CB8CAFF40CC3},NONE,1337532748,Svatoplukova,5,,6,103,GajdoÅ¡ova,1850644,2024/01/25 13:27:59.599+00
EZ,2,Brno,22,886,NONE,{099D27ED-32CD-2E3A-58FE-37E20EECFE90},NONE,1337934280,,6,,2,66,Husova,1850645,2023/12/02 15:55:14.300+00
EZ,1,OÅ™echov,36,1473,NONE,{0001AA77-EA9C-CB11-085F-17B9B41D4A00},NONE,1337964346,OÅ™echov,10,,7,60,152,1850646,2023/12/02 15:55:29.445+00
EZ,2,Brno,15,517,NONE,{833ADE0A-5770-D0CF-6DAD-D059E2BD3B56},NONE,1337830852,,4,,2,71,FrancouzskÃ¡,1850647,2023/12/02 15:55:02.343+00
EZ,2,Brno,17,576,NONE,{E1C58924-5118-2C62-4C50-577B8DCEC724},NONE,1337906394,,5,,1,61,ÃšdolnÃ­,1850648,2023/12/02 15:55:05.357+00
EZ,1,Å˜Ã­Ä�any,37,1680,NONE,{1A1030C4-436B-6D8B-833C-A8B90D3BF58C},NONE,1337863152,Å˜Ã­Ä�any,10,,2,65,00215,1850649,2023/12/02 15:55:26.946+00
EZ,1,Troubsko,39,2086,NONE,{458E7AFA-688E-B7E4-C145-FC3AC7CCE4E1},NONE,1337927402,Ostopovice,11,,2,76,15270,1850650,2023/12/02 15:55:14.116+00
EZ,1,ModÅ™ice,40,1715,NONE,{A407A6BB-6873-4024-387A-34B777A8D28D},NONE,1336389626,ModÅ™ice,11,,7,63,152,1850651,2023/12/02 15:44:07.414+00
EZ,1,PopÅ¯vky,48,2320,NONE,{9EB42CF4-219C-D9A2-8513-B8991C644E34},NONE,1337895128,PopÅ¯vky,13,,7,69,602,1850652,2023/12/02 15:55:28.454+00
EZ,1,Brno,4,234,NONE,{AAD6E998-61BB-D340-6324-BBE1436B1EDB},NONE,1338010182,KotlÃ¡Å™skÃ¡,1,,1,96,Bayerova,1850653,2023/12/02 15:55:37.797+00
EZ,1,Omice,39,5443,NONE,{C23805D5-A251-2CAA-2B6B-C74AC7097EAA},NONE,1338358178,Omice,11,,2,162,3945,1850654,2023/12/02 15:58:13.242+00
EZ,3,Brno,9,325,NONE,{C43896A9-A16A-558D-95B2-00EB8ED83AA7},NONE,1338291784,VranovskÃ¡,3,,2,90,JugoslÃ¡vskÃ¡,1850655,2023/12/02 15:58:14.540+00
EZ,2,Brno,18,630,NONE,{CD4E5B1B-B91A-C1A8-9F18-12358B09CE57},NONE,1338220984,Merhautova,5,,2,63,Milady HorÃ¡kovÃ©,1850656,2023/12/02 15:58:01.482+00
EZ,1,Brno,32,2404,NONE,{BDD26DD0-6334-82C7-C153-C43BB3E3012A},NONE,1338290482,ObvodovÃ¡,9,,7,104,RakoveckÃ¡,1850657,2023/12/02 15:58:01.019+00
EZ,3,Brno,5,278,NONE,{6D1A7041-19FD-44B6-F36A-ABA7A22EC72C},NONE,1338293502,KÅ™Ã­dlovickÃ¡,1,,1,143,BezruÄ�ova,1850658,2023/12/02 15:58:04.418+00
EZ,2,Brno,3,194,NONE,{B9629719-9B59-0507-04AC-7F3580714863},NONE,1338351312,HvÄ›zdovÃ¡,1,,1,103,SpolkovÃ¡,1850659,2023/12/02 15:58:15.785+00
EZ,2,Brno,23,1292,NONE,{9B5BA7C3-EA82-0312-5557-E164C0397A7B},NONE,1338308502,Å½ivotskÃ©ho,6,,2,68,TÃ¡borskÃ¡,1850660,2023/12/02 15:58:11.685+00
EZ,3,Brno,4,256,NONE,{8522BB3E-CC01-2C3C-9755-916C10C030A4},NONE,1338351366,,1,,1,191,Pellicova,1850661,2023/12/02 15:58:18.067+00
EZ,1,Brno,37,2535,NONE,{AA71DA35-690A-887C-E7C1-376B7D8DC5BB},NONE,1338220992,,10,,2,68,Vejrostova,1850662,2023/12/02 15:58:01.501+00
EZ,2,Brno,23,1049,NONE,{0CB197A2-D113-094F-1272-B4F2FFDDECB3},NONE,1338714388,JugoslÃ¡vskÃ¡,6,,2,83,Merhautova,1850663,2023/12/02 16:01:08.785+00
EZ,1,Rozdrojovice,46,2474,NONE,{00F28B37-76CF-D246-811D-1A2F4377B598},NONE,1338666398,JinaÄ�ovice,13,,2,60,3846,1850664,2023/12/02 16:00:44.848+00
EZ,3,Brno,12,494,NONE,{D33F658F-A680-41A0-0AF8-4A69EB72BA96},NONE,1338679256,,3,,1,112,VinohradskÃ¡,1850665,2023/12/02 16:00:44.713+00
EZ,3,Brno,12,411,NONE,{3F21AFFC-00A7-29FA-B10A-20D78FBAEE04},NONE,1338670818,DobrovskÃ©ho,3,,2,90,Jana BabÃ¡ka,1850666,2023/12/02 16:01:09.919+00
EZ,1,OstrovaÄ�ice,35,1714,NONE,{259BDA4F-8567-D5DD-8068-63782CD4D644},NONE,1338647730,OstrovaÄ�ice,10,,7,60,386,1850667,2023/12/02 16:00:51.351+00
EZ,3,Brno,11,575,NONE,{D296D9D1-738A-41A5-AE66-4F7A2379778A},NONE,1339119234,,3,,2,80,MoravskÃ© nÃ¡mÄ›stÃ­,1850668,2023/12/02 16:03:54.099+00
EZ,1,OstrovaÄ�ice,37,2644,NONE,{738DB06F-2773-4682-50DC-A47F65B580E2},NONE,1339075626,OstrovaÄ�ice,10,,2,72,3842,1850669,2023/12/02 16:03:54.292+00
EZ,1,Brno,34,1830,NONE,{F276B42E-44F2-CC8A-5E7D-3C7B00655548},NONE,1339067950,Gustava Broma,10,,2,60,KociÃ¡nka,1850670,2023/12/02 16:03:55.671+00
EZ,2,ModÅ™ice,35,1715,NONE,{0195FEBA-A1CE-0597-E9E6-DA623C1653E4},NONE,1339152418,ModÅ™ice,10,,7,84,152,1850671,2023/12/02 16:04:11.971+00
EZ,3,Å lapanice,9,362,NONE,{5DA2A7B2-66CE-02B8-A845-D59ED6BC9C70},NONE,1339130270,NÃ¡draÅ¾nÃ­,2,,2,104,ÄŒechova,1850672,2023/12/02 16:03:55.929+00
EZ,4,Brno,3,207,NONE,{AB6A2A75-F33E-8778-7AD3-260350785E1B},NONE,1339025084,ToÄ�nÃ¡,1,,1,80,Martina Å evÄ�Ã­ka,1850673,2023/12/02 16:03:54.295+00
EZ,1,Troubsko,44,2242,NONE,{7493C303-CBC2-54DF-AB9E-763E3229E9F8},NONE,1339552270,Å½ebÄ›tÃ­n,12,,1,64,,1850674,2023/12/02 16:06:55.593+00
EZ,3,Brno,11,620,NONE,{00F16ECC-E583-949C-0587-CC500AD2A067},NONE,1339469680,Ondrova,3,,1,125,RekreaÄ�nÃ­,1850675,2023/12/02 16:06:50.358+00
EZ,1,Å½ebÄ›tÃ­n,46,2393,NONE,{3F5883A1-0E02-0D5F-B4B0-A3F73E338ECC},NONE,1339508248,Troubsko,13,,2,62,3844,1850676,2023/12/02 16:06:36.493+00
EZ,2,Brno,37,1525,NONE,{C079459C-C4B6-6915-BCA5-857F50EF2450},NONE,1339491312,,10,,6,64,HerÅ¡pickÃ¡,1850677,2023/12/02 16:06:36.759+00
